Part no./SKU,Brand,Name,Descrption,MRP,Category,Sub Category,Class,Make,Model,Year,Engine,Power (hp),Fuel type,Engine type,Date,Part Type
92401-C7000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2463,Electrical Components,Tail Light,,Hyundai,I20 ACTIVE 2ND GEN 1.2L,03.2015 - 03.2018,1.2 L,83 h.p.,Petrol,G4LA,,
92401-C7000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2463,Electrical Components,Tail Light,,Hyundai,I20 ACTIVE 2ND GEN 1.4L,03.2015 - 03.2018,1.4 L,90 h.p.,Diesel,D4FC,,
92401-C7000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2463,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN 1.2L,08.2014 - 02.2018,1.2 L,83 h.p.,Petrol,G4LA,,
92401-C7000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2463,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN 1.4L,08.2014 - 02.2018,1.4 L,90 h.p.,Diesel,D4FC,,
92401-C7000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2463,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN 1.4L AT,08.2014 - 02.2018,1.4 L,101.38 h.p.,Petrol,KAPPA DOHC-MPI,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ACTIVE 2ND GEN 1.2L,03.2015 - 03.2018,1.2 L,83 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ACTIVE 2ND GEN 1.4L,03.2015 - 03.2018,1.4 L,90 h.p.,Diesel,D4FC,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN 1.2L,08.2014 - 02.2018,1.2 L,83 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN 1.4L,08.2014 - 02.2018,1.4 L,90 h.p.,Diesel,D4FC,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN 1.4L AT,08.2014 - 02.2018,1.4 L,101.38 h.p.,Petrol,KAPPA DOHC-MPI,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA,02.2018 - 02.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA AT,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L MAGNA PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L SPORTZ PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92810-C7000YYE,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;YYE",2452,Electrical Components,Passenger Compartment Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA(O),08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN 1.4L,01.2011 - 12.2014,1.4 L,107 h.p.,Petrol,G4FA,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN 1.4L,01.2011 - 12.2014,1.4 L,90 h.p.,Diesel,D4FC,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN 1.6L,01.2011 - 12.2014,1.6 L,128 h.p.,Diesel,D4FB,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN 1.6L,01.2011 - 12.2014,1.6 L,123 h.p.,Petrol,G4FC,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,107 h.p.,Petrol,G4FA,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,90 h.p.,Diesel,D4FC,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.6L,12.2014 - 08.2017,1.6 L,128 h.p.,Diesel,D4FB,,
92850-4L000V2,Hyundai/Kia,,LAMP ASSY - MAP,2483,Electrical Components,Passenger Compartment Light,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.6L,12.2014 - 08.2017,1.6 L,123 h.p.,Petrol,G4FC,,
92402-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
92402-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
92402-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
92401-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
92401-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
92401-A0000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",2564,Electrical Components,Tail Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,75 h.p.,Diesel,CRDi,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
92101-B4040,Hyundai/Kia,,"LAMP ASSY - HEAD, LH",2539,Electrical Components,Headlight,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
92402-1J000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2892,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,75 h.p.,Diesel,D4FC,,
92402-1J000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2892,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN 1.2L,10.2008 - 03.2012,1.2 L,78 h.p.,Petrol,G4LA,,
92402-1J000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2892,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,101 h.p.,Petrol,G4FA,,
92402-1J000,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",2892,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,90 h.p.,Diesel,D4FC,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN F/L 1.4L S,05.2018 - 03.2020,1.4 L,88 h.p.,Diesel,CRDi,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN F/L 1.6L E PLUS,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92810-C7000MCH,Hyundai/Kia,,"LAMP ASSY-OVERHEAD CONSOLE, INT;XBM",2723,Electrical Components,Passenger Compartment Light,,Hyundai,CRETA 1ST GEN F/L 1.6L EX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92101-05000,Hyundai/Kia,,"LAMP ASSY-HEAD,LH",2614,Electrical Components,Headlight,,Hyundai,SANTRO 1ST GEN 1.0L,09.1998 - 05.2003,1 L,54 h.p.,Petrol,SOHC,,
92101-05000,Hyundai/Kia,,"LAMP ASSY-HEAD,LH",2614,Electrical Components,Headlight,,Hyundai,SANTRO 1ST GEN 1.1L,03.2002 - 05.2003,1.1 L,58 h.p.,Petrol,SOHC-MPFI,,
92101-4N020,Hyundai/Kia,,"LAMP ASSY-HEAD,LH",2874,Electrical Components,Headlight,,Hyundai,EON 0.8L,01.2011 - 09.2019,0.8 L,56 h.p.,Petrol,G3HG,,
92101-4N020,Hyundai/Kia,,"LAMP ASSY-HEAD,LH",2874,Electrical Components,Headlight,,Hyundai,EON 1.0L,01.2011 - 09.2019,1 L,69 h.p.,Petrol,DOHC-MPI,,
92401-1J510,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",3215,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,,
92401-1J510,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",3215,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
92401-1J510,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,LH",3215,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
92510-3A000,Hyundai/Kia,,LENS & HSG ASSY-LICENSE LAMP,925,Electrical Components,Number Plate Light,,Hyundai,VERNA 3RD GEN 1.6L,09.2006 - 09.2009,1.6 L,112 h.p.,Petrol,G4ED,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA,02.2018 - 02.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L SPORTZ(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA AT,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L MAGNA EXECUTIVE,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ERA,08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L MAGNA PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L SPORTZ PLUS,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA DUAL TONE,08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92402-C7500,Hyundai/Kia,,"LAMP ASSY-REAR COMBINATION,RH",3041,Electrical Components,Tail Light,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA(O),08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
92420-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,RH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,,
92420-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,RH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
92420-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,RH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,107 h.p.,Petrol,G4FA,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,90 h.p.,Diesel,D4FC,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.6L,12.2014 - 08.2017,1.6 L,128 h.p.,Diesel,D4FB,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.6L,12.2014 - 08.2017,1.6 L,123 h.p.,Petrol,G4FC,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.2L,05.2019 - 01.2020,1.2 L,83 h.p.,Petrol,KAPPA MPI,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.0L SX+ AT,05.2019 - 06.2022,1 L,120 h.p.,Petrol,TURBO GDI,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.4L E,05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.4L SX(O),05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.4L SX DUAL TONE,05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
92207-K3000,Hyundai/Kia,,"LAMP ASSY-DAY RUNNING LIGHT,LH",3960,Electrical Components,Daytime Running Light,,Hyundai,VENUE 1.0L S AT,05.2019 - 06.2022,1 L,120 h.p.,Petrol,KAPPA TURBO,,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,21/10/2021,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
92410-1J510,Hyundai/Kia,,"LENS & HSG-REAR COMB LAMP,LH",2982,Electrical Components,Tail Light,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,107 h.p.,Petrol,G4FA,,
92191-25000,Hyundai/Kia,,CAP-HEADLAMP DUST,480,Electrical Components,Headlight Components,,Hyundai,VERNA FLUIDIC 4TH GEN F/L 1.4L,12.2014 - 08.2017,1.4 L,90 h.p.,Diesel,D4FC,,
